user_id,signup_time,country,platform_pref
680,2025-12-13 14:00:00,IN,desktop
681,2025-12-09 16:00:00,IN,desktop
682,2025-11-07 13:00:00,IN,desktop
683,2025-11-03 13:00:00,BR,web
684,2025-11-29 17:00:00,US,web
685,2025-12-19 19:00:00,SG,web
686,2025-11-22 17:00:00,US,web
687,2025-11-23 15:00:00,SG,desktop
688,2025-11-08 00:00:00,US,web
689,2025-12-06 22:00:00,DE,web
690,2025-11-04 10:00:00,SG,desktop
691,2025-11-10 14:00:00,US,desktop
692,2025-11-15 11:00:00,JP,web
693,2025-11-20 07:00:00,IN,desktop
694,2025-11-06 21:00:00,SG,web
695,2025-10-31 19:00:00,GB,desktop
696,2025-11-26 05:00:00,IN,desktop
697,2025-11-08 02:00:00,US,web
698,2025-11-24 23:00:00,IN,desktop
699,2025-11-02 12:00:00,US,desktop
700,2025-11-18 12:00:00,US,web
701,2025-11-21 01:00:00,US,web
702,2025-10-29 04:00:00,IN,desktop
703,2025-11-11 16:00:00,CA,web
704,2025-11-01 05:00:00,US,web
705,2025-10-29 01:00:00,US,desktop
706,2025-12-24 03:00:00,DE,desktop
707,2025-11-10 21:00:00,US,web
708,2025-12-09 10:00:00,US,web
709,2025-11-07 07:00:00,US,web
710,2025-11-30 11:00:00,SG,web
711,2025-12-05 07:00:00,AU,web
712,2025-11-25 10:00:00,IN,desktop
713,2025-11-18 21:00:00,DE,web
714,2025-11-15 19:00:00,BR,web
715,2025-11-11 07:00:00,GB,web
716,2025-12-19 07:00:00,GB,desktop
717,2025-12-10 16:00:00,DE,web
718,2025-12-22 19:00:00,US,web
719,2025-11-01 19:00:00,US,web
720,2025-12-03 22:00:00,IN,desktop
721,2025-12-19 15:00:00,SG,desktop
722,2025-11-03 13:00:00,BR,web
723,2025-10-29 10:00:00,AU,web
724,2025-12-04 06:00:00,JP,web
725,2025-11-23 15:00:00,US,web
726,2025-12-11 12:00:00,GB,web
727,2025-11-02 14:00:00,GB,web
728,2025-12-08 23:00:00,JP,web
729,2025-11-04 15:00:00,JP,web
730,2025-11-03 20:00:00,GB,web
731,2025-11-03 22:00:00,US,desktop
732,2025-12-09 23:00:00,CA,web
733,2025-11-29 08:00:00,US,web
734,2025-11-21 02:00:00,CA,web
735,2025-11-12 18:00:00,SG,desktop
736,2025-12-14 19:00:00,IN,desktop
737,2025-11-14 04:00:00,DE,web
738,2025-12-09 09:00:00,IN,web
739,2025-11-16 16:00:00,IN,web
740,2025-11-13 14:00:00,IN,web
741,2025-11-17 22:00:00,CA,web
742,2025-11-09 07:00:00,SG,desktop
743,2025-12-04 14:00:00,SG,web
744,2025-11-19 20:00:00,US,desktop
745,2025-11-06 13:00:00,SG,web
746,2025-12-16 19:00:00,GB,desktop
747,2025-11-13 06:00:00,US,desktop
748,2025-11-22 20:00:00,US,web
749,2025-12-17 22:00:00,US,web
750,2025-11-26 11:00:00,SG,web
751,2025-11-01 16:00:00,DE,web
752,2025-12-20 16:00:00,GB,web
753,2025-11-27 09:00:00,US,desktop
754,2025-11-11 18:00:00,GB,web
755,2025-11-02 13:00:00,US,desktop
756,2025-12-08 10:00:00,IN,web
757,2025-11-26 01:00:00,DE,desktop
758,2025-11-21 17:00:00,US,web
759,2025-12-16 06:00:00,AU,desktop
760,2025-12-07 11:00:00,US,web
761,2025-11-02 01:00:00,DE,web
762,2025-11-10 19:00:00,IN,desktop
763,2025-11-06 17:00:00,BR,web
764,2025-12-04 05:00:00,US,desktop
765,2025-10-28 23:00:00,US,desktop
766,2025-11-23 09:00:00,SG,web
767,2025-12-05 19:00:00,US,web
768,2025-12-14 14:00:00,AU,desktop
769,2025-11-11 04:00:00,JP,web
770,2025-12-10 19:00:00,US,desktop
771,2025-10-31 02:00:00,US,desktop
772,2025-12-12 04:00:00,DE,web
773,2025-11-01 07:00:00,JP,web
774,2025-11-14 07:00:00,SG,desktop
775,2025-12-08 07:00:00,IN,web
776,2025-11-02 11:00:00,CA,web
777,2025-11-06 23:00:00,US,web
778,2025-12-03 22:00:00,JP,web
779,2025-12-03 07:00:00,JP,web
780,2025-11-27 10:00:00,US,web
781,2025-12-01 13:00:00,IN,desktop
782,2025-11-22 07:00:00,US,web
783,2025-11-07 23:00:00,US,web
784,2025-11-11 09:00:00,AU,desktop
785,2025-11-03 06:00:00,IN,desktop
786,2025-12-17 16:00:00,US,desktop
787,2025-11-24 03:00:00,IN,web
788,2025-11-14 12:00:00,JP,desktop
789,2025-11-17 03:00:00,DE,web
790,2025-12-20 04:00:00,IN,web
791,2025-11-02 21:00:00,US,web
792,2025-11-24 03:00:00,JP,web
793,2025-11-20 17:00:00,AU,desktop
794,2025-11-26 05:00:00,US,web
795,2025-10-27 23:00:00,US,desktop
796,2025-12-14 23:00:00,US,desktop
797,2025-12-19 22:00:00,US,desktop
798,2025-11-23 21:00:00,BR,web
799,2025-12-01 01:00:00,SG,desktop
800,2025-12-18 22:00:00,IN,web
801,2025-12-02 10:00:00,AU,web
802,2025-11-02 13:00:00,IN,desktop
803,2025-11-24 04:00:00,GB,web
804,2025-11-25 05:00:00,GB,web
805,2025-11-15 09:00:00,US,desktop
806,2025-12-04 07:00:00,IN,web
807,2025-12-19 13:00:00,DE,desktop
808,2025-12-18 23:00:00,US,web
809,2025-11-17 02:00:00,IN,web
810,2025-10-31 11:00:00,BR,web
811,2025-12-24 15:00:00,JP,web
812,2025-12-11 22:00:00,IN,web
813,2025-11-01 16:00:00,AU,desktop
814,2025-12-18 00:00:00,IN,web
815,2025-12-14 22:00:00,CA,desktop
816,2025-11-20 09:00:00,BR,web
817,2025-11-24 22:00:00,SG,web
818,2025-11-14 09:00:00,IN,desktop
819,2025-10-29 20:00:00,DE,desktop
820,2025-11-11 23:00:00,DE,web
821,2025-12-08 01:00:00,IN,desktop
822,2025-10-27 08:00:00,US,desktop
823,2025-11-11 21:00:00,US,web
824,2025-11-14 12:00:00,US,desktop
825,2025-11-21 15:00:00,SG,web
826,2025-12-18 17:00:00,US,desktop
827,2025-11-11 18:00:00,US,desktop
828,2025-11-11 11:00:00,GB,desktop
829,2025-12-04 07:00:00,IN,web
830,2025-11-17 16:00:00,IN,web
831,2025-11-05 14:00:00,US,desktop
832,2025-11-17 09:00:00,JP,web
833,2025-11-02 14:00:00,AU,web
834,2025-11-03 14:00:00,SG,desktop
835,2025-11-19 22:00:00,IN,web
836,2025-11-15 06:00:00,CA,web
837,2025-12-17 12:00:00,US,web
838,2025-11-12 16:00:00,US,web
839,2025-11-24 08:00:00,US,desktop
840,2025-11-27 07:00:00,BR,desktop
841,2025-10-27 19:00:00,IN,web
842,2025-11-29 20:00:00,BR,desktop
843,2025-11-03 17:00:00,US,desktop
844,2025-12-22 12:00:00,IN,desktop
845,2025-11-02 15:00:00,GB,web
846,2025-11-15 08:00:00,IN,desktop
847,2025-10-30 11:00:00,GB,web
848,2025-12-25 11:00:00,US,desktop
849,2025-11-19 05:00:00,AU,desktop
850,2025-11-25 18:00:00,BR,web
851,2025-10-29 06:00:00,US,desktop
852,2025-12-05 02:00:00,US,web
853,2025-11-05 15:00:00,DE,desktop
854,2025-12-16 17:00:00,AU,web
855,2025-11-04 15:00:00,IN,desktop
856,2025-11-04 22:00:00,US,web
857,2025-10-28 06:00:00,SG,web
858,2025-11-18 03:00:00,DE,web
859,2025-11-23 07:00:00,IN,web
860,2025-10-29 12:00:00,IN,web
861,2025-12-06 12:00:00,US,desktop
862,2025-11-17 16:00:00,DE,web
863,2025-11-21 16:00:00,IN,web
864,2025-11-16 04:00:00,JP,web
865,2025-11-14 05:00:00,IN,desktop
866,2025-11-23 18:00:00,IN,desktop
867,2025-11-02 12:00:00,BR,desktop
868,2025-11-03 13:00:00,SG,desktop
869,2025-12-13 21:00:00,CA,web
870,2025-12-20 03:00:00,IN,web
871,2025-11-13 06:00:00,GB,web
872,2025-11-08 07:00:00,BR,desktop
873,2025-11-28 12:00:00,IN,desktop
874,2025-11-14 05:00:00,US,web
875,2025-10-28 05:00:00,IN,web
876,2025-11-02 23:00:00,US,web
877,2025-12-02 20:00:00,SG,web
878,2025-11-29 02:00:00,IN,desktop
879,2025-10-28 02:00:00,JP,web
880,2025-11-05 12:00:00,BR,desktop
881,2025-11-06 21:00:00,DE,web
882,2025-11-29 01:00:00,BR,desktop
883,2025-10-27 15:00:00,US,desktop
884,2025-10-31 21:00:00,IN,desktop
885,2025-12-08 05:00:00,US,desktop
886,2025-11-03 07:00:00,DE,desktop
887,2025-11-28 22:00:00,IN,desktop
888,2025-11-06 07:00:00,CA,desktop
889,2025-10-31 05:00:00,US,desktop
890,2025-11-06 13:00:00,US,desktop
891,2025-12-03 02:00:00,IN,desktop
892,2025-12-12 09:00:00,SG,desktop
893,2025-12-10 02:00:00,GB,desktop
894,2025-11-14 11:00:00,IN,web
895,2025-11-29 16:00:00,BR,web
896,2025-11-04 04:00:00,US,web
897,2025-11-09 19:00:00,JP,web
898,2025-12-16 08:00:00,DE,desktop
899,2025-10-27 20:00:00,US,web
900,2025-10-30 19:00:00,BR,desktop
901,2025-11-05 06:00:00,US,web
902,2025-10-28 21:00:00,JP,web
903,2025-11-03 03:00:00,US,desktop
904,2025-11-24 12:00:00,DE,desktop
905,2025-11-15 12:00:00,US,web
906,2025-12-15 09:00:00,GB,desktop
907,2025-12-09 17:00:00,CA,desktop
908,2025-11-11 16:00:00,GB,web
909,2025-11-07 19:00:00,DE,web
910,2025-11-13 19:00:00,SG,desktop
911,2025-11-24 12:00:00,US,web
912,2025-11-07 16:00:00,IN,web
913,2025-11-26 21:00:00,US,web
914,2025-11-14 03:00:00,JP,desktop
915,2025-11-22 00:00:00,IN,desktop
916,2025-11-16 00:00:00,GB,desktop
917,2025-11-09 14:00:00,GB,web
918,2025-12-20 12:00:00,US,desktop
919,2025-12-06 16:00:00,US,web
920,2025-11-02 23:00:00,US,web
921,2025-12-13 07:00:00,IN,web
922,2025-11-19 17:00:00,US,web
923,2025-12-16 12:00:00,US,desktop
924,2025-12-08 22:00:00,SG,desktop
925,2025-11-15 13:00:00,JP,web
926,2025-10-27 07:00:00,IN,desktop
927,2025-11-07 07:00:00,IN,desktop
928,2025-11-22 14:00:00,US,desktop
929,2025-11-27 12:00:00,GB,web
930,2025-11-07 06:00:00,AU,desktop
931,2025-11-02 04:00:00,US,web
932,2025-12-11 16:00:00,US,desktop
933,2025-12-24 15:00:00,CA,web
934,2025-11-21 22:00:00,DE,desktop
935,2025-11-03 01:00:00,US,web
936,2025-11-08 21:00:00,DE,web
937,2025-10-27 17:00:00,IN,desktop
938,2025-12-17 16:00:00,IN,desktop
939,2025-11-01 06:00:00,CA,desktop
940,2025-11-24 12:00:00,AU,desktop
941,2025-11-08 17:00:00,IN,web
942,2025-11-22 13:00:00,SG,web
943,2025-11-28 17:00:00,IN,web
944,2025-12-10 12:00:00,CA,web
945,2025-11-05 10:00:00,IN,desktop
946,2025-10-27 20:00:00,SG,desktop
947,2025-11-01 20:00:00,SG,desktop
948,2025-12-16 15:00:00,US,desktop
949,2025-12-14 22:00:00,SG,desktop
950,2025-11-25 16:00:00,AU,web
951,2025-11-25 07:00:00,CA,web
952,2025-11-29 18:00:00,US,desktop
953,2025-11-03 19:00:00,AU,web
954,2025-12-17 14:00:00,AU,web
955,2025-11-15 08:00:00,IN,web
956,2025-11-13 19:00:00,JP,desktop
957,2025-11-20 09:00:00,US,web
958,2025-10-28 11:00:00,US,desktop
959,2025-11-03 20:00:00,BR,desktop
960,2025-12-04 22:00:00,BR,web
961,2025-10-30 19:00:00,DE,desktop
962,2025-11-25 00:00:00,US,desktop
963,2025-11-06 19:00:00,JP,desktop
964,2025-11-13 08:00:00,US,desktop
965,2025-11-08 21:00:00,US,web
966,2025-11-12 14:00:00,US,desktop
967,2025-12-02 00:00:00,BR,web
968,2025-11-09 11:00:00,SG,desktop
969,2025-11-23 02:00:00,DE,desktop
970,2025-11-18 10:00:00,AU,desktop
971,2025-11-29 01:00:00,US,web
972,2025-12-19 15:00:00,BR,web
973,2025-12-03 08:00:00,IN,web
974,2025-11-05 14:00:00,IN,web
975,2025-10-28 11:00:00,US,web
976,2025-11-07 00:00:00,GB,web
977,2025-11-25 12:00:00,IN,web
978,2025-10-29 13:00:00,CA,desktop
979,2025-11-19 07:00:00,IN,web
980,2025-11-25 07:00:00,US,desktop
981,2025-11-11 11:00:00,DE,desktop
982,2025-12-06 00:00:00,US,web
983,2025-10-31 10:00:00,SG,desktop
984,2025-10-30 07:00:00,DE,web
985,2025-12-03 09:00:00,US,desktop
986,2025-11-19 18:00:00,JP,web
987,2025-11-30 10:00:00,BR,web
988,2025-11-16 06:00:00,US,desktop
989,2025-11-06 10:00:00,DE,web
990,2025-12-10 16:00:00,US,desktop
991,2025-12-08 00:00:00,CA,web
992,2025-12-01 20:00:00,AU,web
993,2025-11-08 20:00:00,JP,web
994,2025-11-24 07:00:00,IN,web
995,2025-11-12 22:00:00,IN,web
996,2025-10-30 23:00:00,CA,web
997,2025-12-18 05:00:00,US,web
998,2025-11-01 21:00:00,BR,desktop
999,2025-12-21 17:00:00,BR,web
1000,2025-11-16 05:00:00,US,desktop
1001,2025-11-04 04:00:00,IN,web
1002,2025-11-22 12:00:00,AU,desktop
1003,2025-12-14 18:00:00,SG,web
1004,2025-12-03 21:00:00,US,web
1005,2025-12-09 07:00:00,US,web
1006,2025-11-29 08:00:00,US,web
1007,2025-12-01 16:00:00,SG,desktop
1008,2025-12-12 02:00:00,US,web
1009,2025-11-07 18:00:00,GB,desktop
1010,2025-11-19 10:00:00,US,web
1011,2025-11-05 23:00:00,DE,web
1012,2025-12-24 16:00:00,IN,desktop
1013,2025-12-20 20:00:00,CA,web
1014,2025-10-28 18:00:00,US,desktop
1015,2025-12-02 01:00:00,DE,web
1016,2025-12-18 07:00:00,US,desktop
1017,2025-11-03 18:00:00,GB,web
1018,2025-11-23 06:00:00,SG,desktop
1019,2025-12-17 16:00:00,US,desktop
1020,2025-10-28 05:00:00,SG,web
1021,2025-12-01 18:00:00,BR,web
1022,2025-11-09 23:00:00,US,web
1023,2025-12-18 05:00:00,IN,desktop
1024,2025-12-23 01:00:00,US,web
1025,2025-12-20 05:00:00,GB,web
1026,2025-11-18 22:00:00,CA,web
1027,2025-12-13 04:00:00,US,web
1028,2025-12-11 18:00:00,IN,desktop
1029,2025-11-10 19:00:00,AU,desktop
1030,2025-12-10 03:00:00,SG,web
1031,2025-10-28 21:00:00,IN,desktop
1032,2025-11-25 16:00:00,JP,web
1033,2025-11-06 10:00:00,BR,web
1034,2025-11-01 03:00:00,IN,web
1035,2025-10-30 12:00:00,AU,desktop
1036,2025-12-01 19:00:00,IN,desktop
1037,2025-11-11 16:00:00,IN,desktop
1038,2025-12-03 08:00:00,IN,web
1039,2025-10-29 03:00:00,AU,web
1040,2025-11-10 22:00:00,AU,web
1041,2025-11-21 13:00:00,IN,desktop
1042,2025-12-07 18:00:00,IN,desktop
1043,2025-11-10 02:00:00,IN,desktop
1044,2025-11-27 13:00:00,BR,web
1045,2025-12-15 07:00:00,US,web
1046,2025-11-26 23:00:00,CA,web
1047,2025-11-06 00:00:00,IN,web
1048,2025-10-28 09:00:00,IN,web
1049,2025-12-14 17:00:00,US,web
1050,2025-10-27 15:00:00,US,web
1051,2025-12-14 07:00:00,JP,desktop
1052,2025-11-21 00:00:00,IN,desktop
1053,2025-12-19 11:00:00,US,web
1054,2025-12-08 07:00:00,IN,web
1055,2025-12-25 23:00:00,IN,web
1056,2025-11-11 15:00:00,US,desktop
1057,2025-12-06 17:00:00,IN,desktop
1058,2025-11-14 03:00:00,BR,desktop
1059,2025-11-18 05:00:00,BR,desktop
1060,2025-11-27 11:00:00,IN,web
1061,2025-12-14 08:00:00,IN,web
1062,2025-12-24 14:00:00,JP,web
1063,2025-12-06 15:00:00,IN,web
1064,2025-11-15 23:00:00,US,desktop
1065,2025-11-15 11:00:00,US,web
1066,2025-12-04 23:00:00,IN,web
1067,2025-11-06 22:00:00,CA,web
1068,2025-10-31 13:00:00,US,desktop
1069,2025-11-12 12:00:00,GB,web
1070,2025-11-08 01:00:00,US,desktop
1071,2025-11-09 02:00:00,IN,web
1072,2025-11-06 23:00:00,CA,web
1073,2025-10-28 21:00:00,IN,web
1074,2025-10-27 09:00:00,BR,desktop
1075,2025-12-24 08:00:00,US,web
1076,2025-11-15 19:00:00,GB,desktop
1077,2025-11-13 07:00:00,US,web
1078,2025-11-30 09:00:00,AU,web
1079,2025-11-05 18:00:00,US,desktop
1080,2025-12-21 02:00:00,SG,web
1081,2025-12-07 23:00:00,IN,desktop
1082,2025-10-30 04:00:00,GB,desktop
1083,2025-11-15 02:00:00,IN,web
1084,2025-12-14 15:00:00,SG,desktop
1085,2025-12-20 16:00:00,US,web
1086,2025-11-17 14:00:00,US,web
1087,2025-11-26 02:00:00,IN,web
1088,2025-11-03 11:00:00,US,desktop
1089,2025-12-25 08:00:00,US,web
1090,2025-11-06 20:00:00,SG,desktop
1091,2025-12-20 11:00:00,JP,desktop
1092,2025-11-28 14:00:00,IN,web
1093,2025-11-25 01:00:00,SG,web
1094,2025-11-20 22:00:00,BR,web
1095,2025-11-06 17:00:00,US,web
1096,2025-11-03 19:00:00,GB,web
1097,2025-11-05 11:00:00,DE,desktop
1098,2025-11-04 22:00:00,JP,desktop
1099,2025-12-07 03:00:00,US,desktop
1100,2025-11-11 22:00:00,GB,desktop
1101,2025-10-29 15:00:00,US,desktop
1102,2025-12-22 22:00:00,US,web
1103,2025-12-15 15:00:00,US,desktop
1104,2025-12-18 00:00:00,JP,desktop
1105,2025-12-25 21:00:00,CA,web
1106,2025-11-03 01:00:00,CA,desktop
1107,2025-11-14 02:00:00,IN,web
1108,2025-12-05 20:00:00,IN,desktop
1109,2025-12-01 19:00:00,US,desktop
1110,2025-11-02 16:00:00,US,desktop
1111,2025-12-09 19:00:00,IN,web
1112,2025-11-05 21:00:00,CA,desktop
1113,2025-11-05 20:00:00,BR,web
1114,2025-11-21 00:00:00,US,web
1115,2025-11-25 19:00:00,US,desktop
1116,2025-11-24 05:00:00,US,desktop
1117,2025-10-30 14:00:00,IN,desktop
1118,2025-12-14 13:00:00,SG,web
1119,2025-11-07 19:00:00,DE,web
1120,2025-11-01 14:00:00,CA,desktop
1121,2025-12-15 13:00:00,IN,web
1122,2025-12-21 20:00:00,IN,web
1123,2025-12-13 23:00:00,US,desktop
1124,2025-12-09 04:00:00,SG,web
1125,2025-11-28 05:00:00,CA,desktop
1126,2025-11-22 16:00:00,US,web
1127,2025-10-30 10:00:00,IN,web
1128,2025-11-14 15:00:00,IN,web
1129,2025-11-13 11:00:00,DE,web
1130,2025-11-07 14:00:00,SG,web
1131,2025-12-03 22:00:00,BR,web
1132,2025-11-19 03:00:00,BR,web
1133,2025-10-30 17:00:00,US,web
1134,2025-11-05 20:00:00,US,web
1135,2025-11-30 02:00:00,US,web
1136,2025-10-30 21:00:00,US,web
1137,2025-12-12 07:00:00,CA,desktop
1138,2025-11-19 22:00:00,GB,desktop
1139,2025-11-18 02:00:00,US,desktop
1140,2025-11-25 07:00:00,AU,web
1141,2025-12-10 17:00:00,US,desktop
1142,2025-11-11 09:00:00,IN,desktop
1143,2025-11-30 19:00:00,US,desktop
1144,2025-11-23 16:00:00,IN,web
1145,2025-11-07 07:00:00,US,desktop
1146,2025-12-14 22:00:00,IN,desktop
1147,2025-12-08 10:00:00,IN,desktop
1148,2025-11-29 04:00:00,JP,web
1149,2025-12-12 12:00:00,US,web
1150,2025-12-13 20:00:00,US,web
1151,2025-12-02 22:00:00,US,web
1152,2025-12-11 04:00:00,DE,desktop
1153,2025-12-01 23:00:00,US,web
1154,2025-11-30 12:00:00,AU,web
1155,2025-11-26 05:00:00,IN,web
1156,2025-12-05 04:00:00,BR,web
1157,2025-11-02 08:00:00,BR,web
1158,2025-12-14 15:00:00,US,desktop
1159,2025-12-14 01:00:00,US,desktop
1160,2025-10-28 00:00:00,IN,web
1161,2025-12-10 07:00:00,BR,web
1162,2025-11-01 18:00:00,US,web
1163,2025-11-11 10:00:00,US,web
1164,2025-12-04 11:00:00,JP,desktop
1165,2025-11-02 11:00:00,US,desktop
1166,2025-12-09 06:00:00,CA,desktop
1167,2025-12-11 12:00:00,CA,desktop
1168,2025-11-20 07:00:00,IN,web
1169,2025-10-27 21:00:00,US,desktop
1170,2025-11-08 08:00:00,US,desktop
1171,2025-11-26 06:00:00,GB,desktop
1172,2025-12-24 20:00:00,DE,web
1173,2025-11-27 23:00:00,CA,desktop
1174,2025-11-07 14:00:00,SG,desktop
1175,2025-11-27 01:00:00,GB,desktop
1176,2025-11-21 22:00:00,US,web
1177,2025-12-07 19:00:00,US,desktop
1178,2025-10-31 11:00:00,AU,desktop
1179,2025-12-05 00:00:00,US,desktop
1180,2025-11-22 22:00:00,US,desktop
1181,2025-12-22 21:00:00,GB,desktop
1182,2025-11-11 07:00:00,IN,web
1183,2025-11-27 04:00:00,SG,desktop
1184,2025-12-19 14:00:00,DE,web
1185,2025-10-31 00:00:00,US,desktop
1186,2025-12-19 00:00:00,SG,web
1187,2025-11-30 09:00:00,US,web
1188,2025-10-29 21:00:00,IN,desktop
1189,2025-11-09 09:00:00,IN,desktop
1190,2025-12-02 20:00:00,US,desktop
1191,2025-10-29 14:00:00,IN,desktop
1192,2025-11-24 16:00:00,US,desktop
1193,2025-11-11 21:00:00,IN,web
1194,2025-11-26 05:00:00,IN,web
1195,2025-10-28 02:00:00,CA,web
1196,2025-12-14 12:00:00,CA,web
1197,2025-12-23 15:00:00,US,web
1198,2025-12-22 07:00:00,IN,desktop
1199,2025-12-05 14:00:00,IN,desktop
1200,2025-11-01 16:00:00,US,web
1201,2025-12-05 16:00:00,CA,web
1202,2025-10-28 21:00:00,GB,desktop
1203,2025-10-27 12:00:00,US,web
1204,2025-11-10 16:00:00,IN,web
1205,2025-11-19 05:00:00,US,desktop
1206,2025-12-06 16:00:00,DE,desktop
1207,2025-11-30 15:00:00,US,web
1208,2025-11-16 13:00:00,JP,desktop
1209,2025-11-08 12:00:00,CA,web
1210,2025-12-25 05:00:00,IN,desktop
1211,2025-11-15 02:00:00,BR,web
1212,2025-11-17 13:00:00,SG,web
1213,2025-11-03 13:00:00,BR,desktop
1214,2025-12-08 14:00:00,US,web
1215,2025-12-01 07:00:00,IN,desktop
1216,2025-11-05 14:00:00,AU,web
1217,2025-10-30 21:00:00,DE,web
1218,2025-11-30 12:00:00,DE,web
1219,2025-11-28 16:00:00,SG,web
1220,2025-11-08 20:00:00,SG,desktop
1221,2025-12-21 23:00:00,SG,web
1222,2025-11-02 02:00:00,US,desktop
1223,2025-11-16 05:00:00,BR,desktop
1224,2025-12-20 04:00:00,GB,desktop
1225,2025-11-15 21:00:00,CA,web
1226,2025-11-27 16:00:00,DE,desktop
1227,2025-11-14 22:00:00,US,web
1228,2025-11-08 01:00:00,CA,web
1229,2025-12-24 14:00:00,GB,web
1230,2025-11-14 04:00:00,US,web
1231,2025-12-16 19:00:00,IN,web
1232,2025-11-06 05:00:00,US,desktop
1233,2025-11-05 05:00:00,IN,web
1234,2025-10-28 17:00:00,US,web
1235,2025-11-28 17:00:00,IN,desktop
1236,2025-11-12 03:00:00,BR,web
1237,2025-12-13 16:00:00,DE,web
1238,2025-11-18 13:00:00,DE,web
1239,2025-12-22 13:00:00,AU,desktop
1240,2025-11-04 12:00:00,US,web
1241,2025-12-13 06:00:00,US,web
1242,2025-12-06 11:00:00,AU,web
1243,2025-12-06 22:00:00,US,desktop
1244,2025-12-12 14:00:00,JP,desktop
1245,2025-12-05 18:00:00,AU,desktop
1246,2025-11-27 10:00:00,IN,web
1247,2025-11-01 14:00:00,JP,web
1248,2025-10-28 11:00:00,US,web
1249,2025-12-18 02:00:00,IN,web
1250,2025-11-26 16:00:00,DE,web
1251,2025-12-08 02:00:00,IN,web
1252,2025-11-18 18:00:00,SG,web
1253,2025-11-01 19:00:00,US,desktop
1254,2025-11-01 03:00:00,BR,web
1255,2025-11-30 02:00:00,BR,desktop
1256,2025-11-16 15:00:00,DE,web
1257,2025-11-04 11:00:00,US,web
1258,2025-11-19 07:00:00,IN,web
1259,2025-10-29 23:00:00,AU,web
1260,2025-11-24 16:00:00,US,web
1261,2025-11-07 06:00:00,AU,web
1262,2025-12-08 10:00:00,BR,desktop
1263,2025-11-09 17:00:00,CA,desktop
1264,2025-11-17 00:00:00,GB,web
1265,2025-10-27 02:00:00,US,desktop
1266,2025-10-30 03:00:00,BR,desktop
1267,2025-11-14 12:00:00,SG,desktop
1268,2025-11-18 05:00:00,IN,desktop
1269,2025-11-25 13:00:00,JP,web
1270,2025-11-09 04:00:00,IN,web
1271,2025-12-01 15:00:00,US,web
1272,2025-12-13 14:00:00,IN,web
1273,2025-12-07 14:00:00,JP,web
1274,2025-10-28 03:00:00,IN,desktop
1275,2025-11-18 07:00:00,SG,desktop
1276,2025-10-31 15:00:00,SG,desktop
1277,2025-11-06 15:00:00,IN,desktop
1278,2025-12-24 03:00:00,US,desktop
1279,2025-11-02 12:00:00,GB,desktop
1280,2025-11-19 12:00:00,IN,web
1281,2025-11-26 01:00:00,CA,web
1282,2025-12-01 02:00:00,IN,web
1283,2025-11-23 21:00:00,IN,desktop
1284,2025-10-27 07:00:00,CA,web
1285,2025-11-10 23:00:00,IN,desktop
1286,2025-11-20 14:00:00,IN,web
1287,2025-10-30 10:00:00,IN,web
1288,2025-11-11 08:00:00,IN,desktop
1289,2025-10-28 06:00:00,BR,web
1290,2025-10-30 12:00:00,AU,web
1291,2025-11-14 01:00:00,IN,web
1292,2025-11-01 07:00:00,BR,web
1293,2025-11-23 06:00:00,GB,desktop
1294,2025-12-01 23:00:00,US,web
1295,2025-12-08 11:00:00,US,desktop
1296,2025-11-04 18:00:00,SG,web
1297,2025-11-03 06:00:00,GB,desktop
1298,2025-10-31 09:00:00,BR,web
1299,2025-11-27 15:00:00,DE,desktop
1300,2025-12-02 02:00:00,US,desktop
1301,2025-10-28 09:00:00,DE,web
1302,2025-12-19 05:00:00,IN,desktop
1303,2025-10-29 17:00:00,BR,desktop
1304,2025-11-22 17:00:00,IN,web
1305,2025-12-02 04:00:00,US,web
1306,2025-12-14 20:00:00,US,desktop
1307,2025-12-02 06:00:00,JP,desktop
1308,2025-12-08 01:00:00,IN,web
1309,2025-11-11 10:00:00,IN,web
1310,2025-12-09 12:00:00,US,desktop
1311,2025-10-30 22:00:00,US,desktop
1312,2025-12-16 04:00:00,GB,desktop
1313,2025-11-22 05:00:00,BR,web
1314,2025-12-09 23:00:00,IN,desktop
1315,2025-11-17 13:00:00,US,web
1316,2025-11-28 11:00:00,CA,web
1317,2025-11-21 03:00:00,US,desktop
1318,2025-12-03 22:00:00,US,desktop
1319,2025-10-30 05:00:00,IN,web
1320,2025-10-29 09:00:00,US,web
1321,2025-11-06 17:00:00,US,desktop
1322,2025-11-02 14:00:00,DE,web
1323,2025-12-14 07:00:00,DE,desktop
1324,2025-11-05 08:00:00,AU,desktop
1325,2025-12-23 04:00:00,IN,web
1326,2025-11-11 09:00:00,US,desktop
1327,2025-11-03 19:00:00,US,desktop
1328,2025-12-07 05:00:00,JP,desktop
1329,2025-11-29 15:00:00,BR,desktop
1330,2025-11-19 23:00:00,GB,desktop
1331,2025-11-22 02:00:00,US,web
1332,2025-12-02 09:00:00,BR,web
1333,2025-11-06 10:00:00,US,desktop
1334,2025-12-25 10:00:00,BR,web
1335,2025-12-23 16:00:00,SG,web
1336,2025-11-28 03:00:00,JP,desktop
1337,2025-11-04 03:00:00,BR,desktop
1338,2025-11-30 16:00:00,IN,web
1339,2025-10-30 08:00:00,SG,desktop
1340,2025-10-28 18:00:00,GB,desktop
1341,2025-11-07 04:00:00,US,web
